accepted_name_resolved;key;scientificName;acceptedScientificName;taxonRank;kingdom;phylum;class;order;family;genus;species;countryCode;stateProvince;decimalLatitude;decimalLongitude;eventDate;year;basisOfRecord;institutionCode;collectionCode;datasetName;issues;datasetKey;publishingOrgKey;installationKey;hostingOrganizationKey;publishingCountry;protocol;lastCrawled;lastParsed;crawlId;occurrenceStatus;taxonKey;kingdomKey;phylumKey;classKey;orderKey;familyKey;genusKey;speciesKey;acceptedTaxonKey;genericName;specificEpithet;taxonomicStatus;dateIdentified;coordinateUncertaintyInMeters;continent;month;day;startDayOfYear;endDayOfYear;modified;lastInterpreted;references;license;isSequenced;identifier;facts;relations;isInCluster;recordedBy;identifiedBy;geodeticDatum;recordedByIDs;identifiedByIDs;gbifRegion;country;publishedByGbifRegion;rightsHolder;identifier.1;http...unknown.org.nick;verbatimEventDate;verbatimLocality;gbifID;occurrenceID;taxonID;http...unknown.org.captive_cultivated;catalogNumber;eventTime;identificationID;name;recordedByIDs.type;recordedByIDs.value;identifiedByIDs.type;identifiedByIDs.value;distanceFromCentroidInMeters;projectId;infraspecificEpithet;occurrenceRemarks;dynamicProperties
Xylaria hypoxylon;5897263636;Xylaria hypoxylon (L.) Grev.;Xylaria hypoxylon (L.) Grev.;SPECIES;Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylaria;Xylaria hypoxylon;BE;Vlaanderen;50,771030;4,455084;2025-11-08T12:19;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T08:10:27.250+00:00;589;PRESENT;5255147;5;95;320;1298;4168;2568748;5255147;5255147;Xylaria;hypoxylon;ACCEPTED;2025-11-09T16:49:46;15;EUROPE;11;8;312;312;2025-11-15T20:10:19.000+00:00;2026-04-18T08:10:27.250+00:00;https://www.inaturalist.org/observations/325710786;http://creativecommons.org/licenses/by/4.0/legalcode;FALSE;325710786;none;none;FALSE;Adrian Matala;Adrian Matala;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;Adrian Matala;325710786;amatala;2025/11/08 12:19 PM;Hoeilaart, Belgium;5897263636;https://www.inaturalist.org/observations/325710786;55267;wild;325710786;12:19:00+01:00;723983701;Xylaria hypoxylon (L.) Grev.;NA;NA;NA;NA;3939,14849681986;https://www.inaturalist.org/projects/belgian-biodiversity;NA;NA;NA
Xylaria hypoxylon;5897450622;Xylaria hypoxylon (L.) Grev.;Xylaria hypoxylon (L.) Grev.;SPECIES;Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylaria;Xylaria hypoxylon;BE;Vlaanderen;51,203220;2,942561;2025-11-15T10:59:38;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T11:15:21.101+00:00;589;PRESENT;5255147;5;95;320;1298;4168;2568748;5255147;5255147;Xylaria;hypoxylon;ACCEPTED;2025-11-15T09:59:53;3;EUROPE;11;15;319;319;2025-11-15T10:25:31.000+00:00;2026-04-18T11:15:21.101+00:00;https://www.inaturalist.org/observations/326595133;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;326595133;none;none;FALSE;stevenvermeesch;stevenvermeesch;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;stevenvermeesch;326595133;stevenvermeesch;Sat Nov 15 2025 10:59:38 GMT +0100 (GMT+1);Oostende;5897450622;https://www.inaturalist.org/observations/326595133;55267;wild;326595133;10:59:38+01:00;726289723;Xylaria hypoxylon (L.) Grev.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Xylaria hypoxylon;5903810336;Xylaria hypoxylon (L.) Grev.;Xylaria hypoxylon (L.) Grev.;SPECIES;Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylaria;Xylaria hypoxylon;BE;Vlaanderen;51,052401;3,806057;2025-11-22T11:09:01;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T11:15:37.580+00:00;589;PRESENT;5255147;5;95;320;1298;4168;2568748;5255147;5255147;Xylaria;hypoxylon;ACCEPTED;2025-11-22T20:49:09;NA;EUROPE;11;22;326;326;2025-12-07T11:44:30.000+00:00;2026-04-18T11:15:37.580+00:00;https://www.inaturalist.org/observations/327723041;http://creativecommons.org/licenses/by/4.0/legalcode;FALSE;327723041;none;none;FALSE;CaracalShan;CaracalShan;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;CaracalShan;327723041;caracalshan;2025-11-22 11:09:01;Destelbergen, 9070 Destelbergen, België;5903810336;https://www.inaturalist.org/observations/327723041;55267;wild;327723041;11:09:01+01:00;729460796;Xylaria hypoxylon (L.) Grev.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Xylaria hypoxylon;5903817330;Xylaria hypoxylon (L.) Grev.;Xylaria hypoxylon (L.) Grev.;SPECIES;Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylaria;Xylaria hypoxylon;BE;Vlaanderen;50,785344;3,687522;2025-11-22T14:21;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T09:57:41.123+00:00;589;PRESENT;5255147;5;95;320;1298;4168;2568748;5255147;5255147;Xylaria;hypoxylon;ACCEPTED;2025-11-23T22:23:14;NA;EUROPE;11;22;326;326;2025-11-26T13:09:27.000+00:00;2026-04-18T09:57:41.123+00:00;https://www.inaturalist.org/observations/327939132;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;327939132;none;none;FALSE;Frederik Lerouge;Frederik Lerouge;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;Frederik Lerouge;327939132;frederikl;2025/11/22 14:21;Oost-Vlaanderen, Vlaanderen, Belgium;5903817330;https://www.inaturalist.org/observations/327939132;55267;wild;327939132;14:21:00+01:00;729916984;Xylaria hypoxylon (L.) Grev.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Xylaria hypoxylon;5904030707;Xylaria hypoxylon (L.) Grev.;Xylaria hypoxylon (L.) Grev.;SPECIES;Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylaria;Xylaria hypoxylon;BE;Vlaanderen;50,874713;4,751981;2025-11-24T12:50;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T08:11:02.875+00:00;589;PRESENT;5255147;5;95;320;1298;4168;2568748;5255147;5255147;Xylaria;hypoxylon;ACCEPTED;2025-11-24T15:25:22;1;EUROPE;11;24;328;328;2025-11-26T13:08:06.000+00:00;2026-04-18T08:11:02.875+00:00;https://www.inaturalist.org/observations/328062155;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;328062155;none;none;FALSE;Frederik Lerouge;Frederik Lerouge;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;Frederik Lerouge;328062155;frederikl;2025/11/24 12:50;Kessel-Lo, 3010 Leuven, België;5904030707;https://www.inaturalist.org/observations/328062155;55267;wild;328062155;12:50:00+01:00;730203323;Xylaria hypoxylon (L.) Grev.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Xylaria hypoxylon;5908665621;Xylaria hypoxylon (L.) Grev.;Xylaria hypoxylon (L.) Grev.;SPECIES;Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylaria;Xylaria hypoxylon;BE;Vlaanderen;50,807603;3,592196;2025-11-30T10:06:16;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T09:57:58.245+00:00;589;PRESENT;5255147;5;95;320;1298;4168;2568748;5255147;5255147;Xylaria;hypoxylon;ACCEPTED;2025-11-30T12:22:11;NA;EUROPE;11;30;334;334;2025-12-07T11:44:28.000+00:00;2026-04-18T09:57:58.245+00:00;https://www.inaturalist.org/observations/328906166;http://creativecommons.org/licenses/by/4.0/legalcode;FALSE;328906166;none;none;FALSE;CaracalShan;CaracalShan;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;CaracalShan;328906166;caracalshan;2025-11-30 10:06:16;Melden, 9700 Oudenaarde, België;5908665621;https://www.inaturalist.org/observations/328906166;55267;wild;328906166;10:06:16+01:00;732579759;Xylaria hypoxylon (L.) Grev.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Xylaria hypoxylon;5909193010;Xylaria hypoxylon (L.) Grev.;Xylaria hypoxylon (L.) Grev.;SPECIES;Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylaria;Xylaria hypoxylon;BE;Vlaanderen;50,866612;4,469444;2025-11-28T11:25:51;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T08:11:14.896+00:00;589;PRESENT;5255147;5;95;320;1298;4168;2568748;5255147;5255147;Xylaria;hypoxylon;ACCEPTED;2025-11-28T16:12:47;NA;EUROPE;11;28;332;332;2025-12-07T11:44:28.000+00:00;2026-04-18T08:11:14.896+00:00;https://www.inaturalist.org/observations/328629834;http://creativecommons.org/licenses/by/4.0/legalcode;FALSE;328629834;none;none;FALSE;CaracalShan;CaracalShan;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;CaracalShan;328629834;caracalshan;2025-11-28 11:25:51;Sterrebeek, Zaventem, België;5909193010;https://www.inaturalist.org/observations/328629834;55267;wild;328629834;11:25:51+01:00;731865769;Xylaria hypoxylon (L.) Grev.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Xylaria hypoxylon;5909256323;Xylaria hypoxylon (L.) Grev.;Xylaria hypoxylon (L.) Grev.;SPECIES;Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylaria;Xylaria hypoxylon;BE;Vlaanderen;50,876144;4,742508;2025-11-30T12:59;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T08:11:23.373+00:00;589;PRESENT;5255147;5;95;320;1298;4168;2568748;5255147;5255147;Xylaria;hypoxylon;ACCEPTED;2025-11-30T12:39:03;4;EUROPE;11;30;334;334;2025-11-30T18:56:02.000+00:00;2026-04-18T08:11:23.373+00:00;https://www.inaturalist.org/observations/328907555;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;328907555;none;none;FALSE;Frederik Lerouge;Frederik Lerouge;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;Frederik Lerouge;328907555;frederikl;2025/11/30 12:59;Kessel-Lo, 3010 Leuven, België;5909256323;https://www.inaturalist.org/observations/328907555;55267;wild;328907555;12:59:00+01:00;732584027;Xylaria hypoxylon (L.) Grev.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Xylaria hypoxylon;5909331594;Xylaria hypoxylon (L.) Grev.;Xylaria hypoxylon (L.) Grev.;SPECIES;Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylaria;Xylaria hypoxylon;BE;Vlaanderen;50,761483;4,447997;2025-11-24T13:10:24;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T11:15:46.880+00:00;589;PRESENT;5255147;5;95;320;1298;4168;2568748;5255147;5255147;Xylaria;hypoxylon;ACCEPTED;2025-11-25T21:42:35;27;EUROPE;11;24;328;328;2025-11-26T11:04:36.000+00:00;2026-04-18T11:15:46.880+00:00;https://www.inaturalist.org/observations/328254832;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;328254832;none;none;FALSE;Tomas Miskov;Tomas Miskov;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;Tomas Miskov;328254832;imotvoksim;2025-11-24 13:10:24;Steenbrugdreef, Hoeilaart, Flemish Brabant, BE;5909331594;https://www.inaturalist.org/observations/328254832;55267;wild;328254832;13:10:24+01:00;730739736;Xylaria hypoxylon (L.) Grev.;NA;NA;NA;NA;3885,60293984075;NA;NA;NA;NA
Xylaria hypoxylon;5920404317;Xylaria hypoxylon (L.) Grev.;Xylaria hypoxylon (L.) Grev.;SPECIES;Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylaria;Xylaria hypoxylon;BE;Vlaanderen;51,057045;3,688063;2025-11-23T13:44:03;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T11:15:36.867+00:00;589;PRESENT;5255147;5;95;320;1298;4168;2568748;5255147;5255147;Xylaria;hypoxylon;ACCEPTED;2025-11-26T13:10:14;NA;EUROPE;11;23;327;327;2025-12-07T19:58:55.000+00:00;2026-04-18T11:15:36.867+00:00;https://www.inaturalist.org/observations/327848277;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;327848277;none;none;FALSE;Thibault;Vincent B.;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;Thibault;327848277;titiavi;2025-11-23 13:44:03;Oost-Vlaanderen, Vlaanderen, BE;5920404317;https://www.inaturalist.org/observations/327848277;55267;wild;327848277;13:44:03+01:00;731005709;Xylaria hypoxylon (L.) Grev.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Xylaria hypoxylon;5938355408;Xylaria hypoxylon (L.) Grev.;Xylaria hypoxylon (L.) Grev.;SPECIES;Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylaria;Xylaria hypoxylon;BE;Vlaanderen;50,839783;4,686025;2025-11-07T02:33:10;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T08:10:19.424+00:00;589;PRESENT;5255147;5;95;320;1298;4168;2568748;5255147;5255147;Xylaria;hypoxylon;ACCEPTED;2025-11-07T01:34:34;391;EUROPE;11;7;311;311;2026-01-03T21:32:50.000+00:00;2026-04-18T08:10:19.424+00:00;https://www.inaturalist.org/observations/325272316;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;325272316;none;none;FALSE;Bernd De Bosscher;Bernd De Bosscher;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;Bernd De Bosscher;325272316;biology_student_belgium;2025-11-07 02:33:10;Heverleebos;5938355408;https://www.inaturalist.org/observations/325272316;55267;wild;325272316;02:33:10+01:00;722901519;Xylaria hypoxylon (L.) Grev.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Xylaria hypoxylon;5938554636;Xylaria hypoxylon (L.) Grev.;Xylaria hypoxylon (L.) Grev.;SPECIES;Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylaria;Xylaria hypoxylon;BE;Vlaanderen;50,983299;2,858776;2025-11-15T17:22:16;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T08:10:40.535+00:00;589;PRESENT;5255147;5;95;320;1298;4168;2568748;5255147;5255147;Xylaria;hypoxylon;ACCEPTED;2025-11-15T16:30:31;1058;EUROPE;11;15;319;319;2026-01-03T21:33:11.000+00:00;2026-04-18T08:10:40.535+00:00;https://www.inaturalist.org/observations/326637120;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;326637120;none;none;FALSE;Bernd De Bosscher;Bernd De Bosscher;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;Bernd De Bosscher;326637120;biology_student_belgium;2025-11-15 17:22:16;De Blankaart;5938554636;https://www.inaturalist.org/observations/326637120;55267;wild;326637120;17:22:16+01:00;726387844;Xylaria hypoxylon (L.) Grev.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Xylaria hypoxylon;5909241901;Xylaria hypoxylon (L.) Grev.;Xylaria hypoxylon (L.) Grev.;SPECIES;Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylaria;Xylaria hypoxylon;BE;Vlaanderen;50,863795;4,442183;2025-12-01T13:38:36;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T11:15:54.114+00:00;589;PRESENT;5255147;5;95;320;1298;4168;2568748;5255147;5255147;Xylaria;hypoxylon;ACCEPTED;2025-12-01T15:25:05;NA;EUROPE;12;1;335;335;2025-12-07T11:44:30.000+00:00;2026-04-18T11:15:54.114+00:00;https://www.inaturalist.org/observations/329074968;http://creativecommons.org/licenses/by/4.0/legalcode;FALSE;329074968;none;none;FALSE;CaracalShan;CaracalShan;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;CaracalShan;329074968;caracalshan;2025-12-01 13:38:36;Sint-Stevens-Woluwe Lange Wagenstraat, 1932 Zaventem, België;5909241901;https://www.inaturalist.org/observations/329074968;55267;wild;329074968;13:38:36+01:00;733058214;Xylaria hypoxylon (L.) Grev.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Xylaria hypoxylon;5932700438;Xylaria hypoxylon (L.) Grev.;Xylaria hypoxylon (L.) Grev.;SPECIES;Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylaria;Xylaria hypoxylon;BE;Vlaanderen;50,827509;3,293434;2025-12-09T16:01;2025;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T08:11:37.423+00:00;589;PRESENT;5255147;5;95;320;1298;4168;2568748;5255147;5255147;Xylaria;hypoxylon;ACCEPTED;2025-12-11T10:46:19;15;EUROPE;12;9;343;343;2025-12-11T13:10:17.000+00:00;2026-04-18T08:11:37.423+00:00;https://www.inaturalist.org/observations/330327400;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;330327400;none;none;FALSE;Nico Vromant;Heiko Weber;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;Nico Vromant;330327400;nicochau;2025/12/09 4:01 PM;Kortrijk, 8500 Kortrijk, Belgium;5932700438;https://www.inaturalist.org/observations/330327400;55267;wild;330327400;16:01:00+01:00;736889379;Xylaria hypoxylon (L.) Grev.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Xylaria hypoxylon;4973797544;Xylaria hypoxylon (L.) Grev.;Xylaria hypoxylon (L.) Grev.;SPECIES;Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylaria;Xylaria hypoxylon;BE;Vlaanderen;51,318059;4,634077;2024-10-11T12:35:49;2024;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T10:57:37.275+00:00;589;PRESENT;5255147;5;95;320;1298;4168;2568748;5255147;5255147;Xylaria;hypoxylon;ACCEPTED;2024-10-13T14:17:17;NA;EUROPE;10;11;285;285;2024-11-24T17:35:41.000+00:00;2026-04-18T10:57:37.275+00:00;https://www.inaturalist.org/observations/247118816;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;247118816;none;none;FALSE;Ine;Ine;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;Ine;247118816;inewil;2024-10-11 12:35:49;Brecht, 2960 Brecht, België;4973797544;https://www.inaturalist.org/observations/247118816;55267;wild;247118816;12:35:49+02:00;551999728;Xylaria hypoxylon (L.) Grev.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Xylaria hypoxylon;4973909666;Xylaria hypoxylon (L.) Grev.;Xylaria hypoxylon (L.) Grev.;SPECIES;Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylaria;Xylaria hypoxylon;BE;Vlaanderen;50,829941;4,526046;2024-10-17T13:48;2024;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T07:49:52.616+00:00;589;PRESENT;5255147;5;95;320;1298;4168;2568748;5255147;5255147;Xylaria;hypoxylon;ACCEPTED;2024-10-17T20:03:11;4;EUROPE;10;17;291;291;2024-11-24T17:37:58.000+00:00;2026-04-18T07:49:52.616+00:00;https://www.inaturalist.org/observations/247811853;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;247811853;none;none;FALSE;wouterh;wouterh;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;wouterh;247811853;wouterh;2024/10/17 1:48 PM;Tervuren, Belgium;4973909666;https://www.inaturalist.org/observations/247811853;55267;wild;247811853;13:48:00+02:00;553604563;Xylaria hypoxylon (L.) Grev.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Xylaria hypoxylon;4973925888;Xylaria hypoxylon (L.) Grev.;Xylaria hypoxylon (L.) Grev.;SPECIES;Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylaria;Xylaria hypoxylon;BE;Vlaanderen;50,830242;4,525523;2024-10-17T13:38;2024;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T07:49:53.323+00:00;589;PRESENT;5255147;5;95;320;1298;4168;2568748;5255147;5255147;Xylaria;hypoxylon;ACCEPTED;2024-10-17T20:03:05;2;EUROPE;10;17;291;291;2024-11-24T17:37:57.000+00:00;2026-04-18T07:49:53.323+00:00;https://www.inaturalist.org/observations/247811826;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;247811826;none;none;FALSE;wouterh;wouterh;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;wouterh;247811826;wouterh;2024/10/17 1:38 PM;Tervuren, Belgium;4973925888;https://www.inaturalist.org/observations/247811826;55267;wild;247811826;13:38:00+02:00;553604529;Xylaria hypoxylon (L.) Grev.;NA;NA;NA;NA;NA;NA;NA;NA;NA
Xylaria hypoxylon;4973976747;Xylaria hypoxylon (L.) Grev.;Xylaria hypoxylon (L.) Grev.;SPECIES;Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylaria;Xylaria hypoxylon;BE;Vlaanderen;50,855577;4,786994;2024-10-18T11:16;2024;HUMAN_OBSERVATION;iNaturalist;Observations;iNaturalist research-grade observations;cdc,cdround;50c9509d-22c7-4a22-a47d-8c48425ef4a7;28eb1a3f-1c15-4a95-931a-4af90ecb574d;997448a8-f762-11e1-a439-00145eb45e9a;28eb1a3f-1c15-4a95-931a-4af90ecb574d;US;DWC_ARCHIVE;2026-04-17T19:39:17.972+00:00;2026-04-18T09:29:55.206+00:00;589;PRESENT;5255147;5;95;320;1298;4168;2568748;5255147;5255147;Xylaria;hypoxylon;ACCEPTED;2024-10-20T20:33:12;NA;EUROPE;10;18;292;292;2024-11-24T17:42:18.000+00:00;2026-04-18T09:29:55.206+00:00;https://www.inaturalist.org/observations/248339144;http://creativecommons.org/licenses/by-nc/4.0/legalcode;FALSE;248339144;none;none;FALSE;Frederik Lerouge;Frederik Lerouge;WGS84;none;none;EUROPE;Belgium;NORTH_AMERICA;Frederik Lerouge;248339144;frederikl;2024/10/18 11:16;Lovenjoel, Bierbeek, België;4973976747;https://www.inaturalist.org/observations/248339144;55267;wild;248339144;11:16:00+02:00;554753124;Xylaria hypoxylon (L.) Grev.;NA;NA;NA;NA;NA;NA;NA;NA;NA
